fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour,day,month,weekday,peak_hour
8.0,2013-11-27 09:16:17+00:00,-73.977747,40.754972,-73.98883000000001,40.748438,1.0,1.1829797917925844,9,27,11,2,1
6.5,2013-07-18 23:00:38+00:00,-73.971867,40.763285,-73.98512,40.759073,3.0,1.2104875268364566,23,18,7,3,0
15.0,2012-11-29 08:39:00+00:00,-73.95863,40.815582,-73.95989,40.772855,1.0,4.752209493143895,8,29,11,3,1
7.7,2011-11-12 22:35:00+00:00,-73.97757299999999,40.742308,-73.97455,40.725803000000006,1.0,1.8528631365227606,22,12,11,5,0
12.5,2014-10-09 06:44:25+00:00,-73.993915,40.720477,-73.972375,40.758865,1.0,4.6383037611132565,6,9,10,3,0
6.5,2012-08-05 20:53:23+00:00,-73.99701400000001,40.725066,-74.007931,40.705767,1.0,2.334884330466173,20,5,8,6,0
4.1,2011-03-09 14:09:00+00:00,-73.96587,40.759518,-73.972298,40.762412,5.0,0.6298060351715775,14,9,3,2,0
6.5,2009-10-02 10:18:06+00:00,-73.982771,40.761303000000005,-73.972443,40.780999,1.0,2.356468154769415,10,2,10,4,0
5.3,2010-02-19 07:54:00+00:00,-73.950835,40.791523,-73.938017,40.797127,1.0,1.2460396475603077,7,19,2,4,1
8.5,2011-02-24 11:45:00+00:00,-73.99426,40.751108,-73.973045,40.751913,1.0,1.7892958560468915,11,24,2,3,0
14.5,2012-12-17 19:50:29+00:00,-73.994093,40.735403000000005,-73.989067,40.777118,1.0,4.657774458532162,19,17,12,0,1
10.1,2011-12-17 20:23:53+00:00,-73.9772,40.7844,-73.9669,40.7602,2.0,2.8272492704862007,20,17,12,5,0
4.1,2009-02-22 19:33:00+00:00,-73.990298,40.771683,-73.98378000000001,40.780905,1.0,1.1630795496342932,19,22,2,6,1
5.5,2014-01-14 22:33:44+00:00,-73.984718,40.76848,-73.99069200000001,40.761088,1.0,0.9637108157594401,22,14,1,1,0
4.1,2012-02-23 21:35:00+00:00,-73.99844300000001,40.745252,-73.986757,40.740342,1.0,1.1257573136210626,21,23,2,3,0
8.1,2012-01-28 20:34:33+00:00,-73.981852,40.749195,-73.996365,40.732092,1.0,2.2609145692048416,20,28,1,5,0
15.5,2014-04-26 23:31:00+00:00,-73.987913,40.737197,-73.97357199999999,40.782947,1.0,5.2285959420749695,23,26,4,5,0
9.5,2015-02-10 19:59:13+00:00,-74.00399780273438,40.748531341552734,-73.97817993164062,40.752628326416016,1.0,2.222012832032238,19,10,2,1,1
8.1,2012-02-02 23:26:40+00:00,-73.983239,40.773411,-73.969248,40.80082,2.0,3.267444701286119,23,2,2,3,0
4.9,2011-11-03 17:24:15+00:00,-73.976292,40.74434,-73.98666899999999,40.733122,1.0,1.52326396179648,17,3,11,3,1
6.5,2013-07-24 15:36:18+00:00,-73.972502,40.793531,-73.95616899999999,40.788157,1.0,1.49923814407346,15,24,7,2,0
4.9,2011-06-05 11:09:00+00:00,-73.991945,40.75468,-73.997057,40.742328,5.0,1.439406057433987,11,5,6,6,0
7.0,2015-01-14 17:46:52+00:00,-73.98857116699219,40.74712371826172,-74.00508880615234,40.74144744873047,3.0,1.5279766873925997,17,14,1,2,1
7.3,2009-10-31 16:02:00+00:00,-73.9683,40.763698,-73.97840500000001,40.77808,1.0,1.811512106494327,16,31,10,5,0
5.5,2013-09-13 11:12:13+00:00,-73.979373,40.749483000000005,-73.976425,40.74853,2.0,0.26999982807568407,11,13,9,4,0
7.5,2015-02-19 15:43:30+00:00,-73.96757507324219,40.76609420776367,-73.9825439453125,40.77164459228516,1.0,1.4035555678849096,15,19,2,3,0
18.5,2014-02-10 21:34:00+00:00,-73.997125,40.742017,-73.96348499999999,40.717767,1.0,3.9122829399620263,21,10,2,0,0
4.9,2010-12-21 14:29:40+00:00,-74.004855,40.740935,-74.006726,40.751439000000005,1.0,1.1785785258605617,14,21,12,1,0
13.7,2009-12-12 23:17:05+00:00,-73.95219300000001,40.781242,-73.990935,40.751147,1.0,4.673742945215628,23,12,12,5,0
9.5,2014-06-30 21:35:24+00:00,-73.982664,40.77225,-73.959552,40.77194,1.0,1.9465525602457414,21,30,6,0,0
4.5,2009-07-15 18:31:53+00:00,-73.955079,40.788856,-73.95510300000001,40.780837,3.0,0.8916744062651293,18,15,7,2,1
7.5,2012-10-21 17:17:00+00:00,-73.962305,40.762147,-73.961435,40.777292,4.0,1.6856401096716562,17,21,10,6,1
17.5,2014-12-08 14:17:00+00:00,-73.947695,40.77527,-73.978785,40.765752,1.0,2.8239560868949707,14,8,12,0,0
9.7,2010-04-24 01:02:26+00:00,-73.951293,40.782788,-73.987134,40.765219,1.0,3.595161541247524,1,24,4,5,0
8.9,2011-05-03 07:29:22+00:00,-74.00657199999999,40.744067,-73.977037,40.76334,1.0,3.283582849658511,7,3,5,1,1
10.0,2014-11-12 23:16:05+00:00,-74.00019300000001,40.732885,-73.98071999999999,40.762187,1.0,3.647882864387077,23,12,11,2,0
24.1,2010-05-31 05:43:12+00:00,-73.886996,40.755395,-73.94013199999999,40.817088,1.0,8.189747206049374,5,31,5,0,0
4.9,2011-06-25 22:38:11+00:00,-74.001697,40.729434000000005,-73.99158,40.723763,1.0,1.060398846627606,22,25,6,5,0
4.5,2009-11-11 06:22:27+00:00,-73.991437,40.74979,-73.981445,40.752163,1.0,0.8820787928129039,6,11,11,2,0
9.3,2012-04-01 16:09:00+00:00,-73.98414,40.761742,-74.008247,40.737012,1.0,3.418411985864901,16,1,4,6,0
7.0,2014-05-17 15:13:02+00:00,-73.98384300000001,40.694705,-73.994573,40.703,1.0,1.2918916062345744,15,17,5,5,0
5.3,2011-06-05 02:23:02+00:00,-74.00297900000001,40.728359000000005,-73.985649,40.728497,1.0,1.4603879514206535,2,5,6,6,0
6.0,2015-05-20 23:13:33+00:00,-73.96964263916014,40.78528213500977,-73.95067596435547,40.77559280395508,1.0,1.9264262940876098,23,20,5,2,0
10.5,2011-04-20 20:15:00+00:00,-73.990112,40.762053,-73.98512,40.73622,1.0,2.903116194932041,20,20,4,2,0
4.0,2013-05-17 12:10:00+00:00,-73.958027,40.800877,-73.959723,40.806317,1.0,0.6215162529362347,12,17,5,4,0
14.9,2012-04-28 21:53:06+00:00,-73.990224,40.756408,-73.95585799999999,40.813877000000005,1.0,7.014772584829319,21,28,4,5,0
8.5,2011-07-28 08:41:00+00:00,-73.98559300000001,40.727733,-74.00443299999999,40.741603000000005,1.0,2.2132421557628668,8,28,7,3,1
16.0,2013-01-06 00:29:00+00:00,-73.988912,40.71866,-73.990963,40.755837,6.0,4.137503965948978,0,6,1,6,0
10.5,2014-05-20 15:15:17+00:00,-74.00137099999999,40.731043,-73.98414100000001,40.754788,1.0,3.013029775105475,15,20,5,1,0
3.7,2010-10-14 07:52:53+00:00,-73.948109,40.774779,-73.954757,40.779145,4.0,0.7409756816765012,7,14,10,3,1
12.9,2012-04-23 18:37:00+00:00,-73.959812,40.77945,-73.99063199999999,40.751122,1.0,4.081567481672301,18,23,4,0,1
4.1,2009-03-29 19:28:00+00:00,-73.986813,40.760453000000005,-73.97655300000001,40.763317,1.0,0.9209361598685782,19,29,3,6,1
5.5,2014-10-23 16:30:00+00:00,-73.978352,40.763097,-73.982562,40.76749,1.0,0.6035919774100363,16,23,10,3,0
12.5,2014-05-04 23:42:39+00:00,-73.99781,40.756554,-73.95973199999999,40.808531,2.0,6.609243273728907,23,4,5,6,0
11.7,2010-07-18 12:18:18+00:00,-74.011032,40.710412,-74.002667,40.759921000000006,2.0,5.550082825125878,12,18,7,6,0
13.0,2015-04-18 16:34:31+00:00,-73.97248077392578,40.75603103637695,-74.00320434570312,40.75296020507813,1.0,2.6103281467356685,16,18,4,5,0
16.1,2010-07-24 04:27:00+00:00,-73.99736700000001,40.721212,-73.949437,40.774375,1.0,7.158755235475092,4,24,7,5,0
3.3,2012-04-06 08:44:29+00:00,-73.977451,40.75629,-73.979839,40.756532,1.0,0.2029314953655983,8,6,4,4,1
8.1,2010-12-18 01:26:00+00:00,-73.983595,40.744002,-74.00071700000001,40.728595,1.0,2.2396671602283473,1,18,12,5,0
7.7,2009-10-19 14:51:56+00:00,-73.975593,40.760298,-73.995065,40.733822,1.0,3.3701397720047384,14,19,10,0,0
6.1,2009-10-23 18:21:00+00:00,-73.976043,40.764025,-73.979138,40.772272,1.0,0.9533462608356427,18,23,10,4,1
10.5,2014-12-17 21:43:42+00:00,-73.982174,40.731915,-73.956554,40.766956,1.0,4.454158609667562,21,17,12,2,0
6.9,2012-03-23 06:22:50+00:00,-73.981877,40.762986,-73.98838,40.779334000000006,1.0,1.8985097500303023,6,23,3,4,0
12.9,2010-09-17 16:12:35+00:00,-73.971575,40.761055,-73.982252,40.782927,1.0,2.5929295115902598,16,17,9,4,0
5.5,2013-09-18 23:42:00+00:00,-73.999307,40.738595,-74.001995,40.737047,3.0,0.28446091743271507,23,18,9,2,0
4.1,2012-06-22 13:41:00+00:00,-73.95404,40.767058,-73.954388,40.764093,1.0,0.3309930360964592,13,22,6,4,0
12.5,2011-08-06 00:39:00+00:00,-73.95652,40.771348,-73.994907,40.731768,1.0,5.461268023570688,0,6,8,5,0
11.5,2014-02-10 09:42:00+00:00,-73.986997,40.739305,-73.97185,40.760072,1.0,2.6382537626658413,9,10,2,0,1
10.1,2010-09-23 16:02:00+00:00,-73.974252,40.746588,-73.968777,40.757333,5.0,1.2807085967465393,16,23,9,3,0
6.5,2013-11-04 17:30:00+00:00,-73.94315999999999,40.777542,-73.95824,40.78117,1.0,1.3322838773095687,17,4,11,0,1
3.0,2012-10-02 19:41:00+00:00,-73.98780500000001,40.723907,-73.986827,40.725532,5.0,0.19859964986423428,19,2,10,1,1
9.5,2012-09-05 10:43:47+00:00,-73.963904,40.808111,-73.980856,40.782565000000005,3.0,3.1788845307341966,10,5,9,2,0
6.9,2010-05-19 11:40:33+00:00,-74.00568100000001,40.726554,-73.995423,40.717685,1.0,1.311439482389634,11,19,5,2,0
31.33,2014-10-28 19:20:00+00:00,-73.886032,40.772852,-73.967392,40.788007,1.0,7.0546409383652575,19,28,10,1,1
6.5,2012-01-22 23:51:52+00:00,-73.98575699999999,40.75994,-73.981578,40.779644,1.0,2.219068384657988,23,22,1,6,0
13.3,2010-07-25 11:16:40+00:00,-74.017252,40.706977,-73.988917,40.756753,2.0,6.027825123911293,11,25,7,6,0
12.1,2010-09-09 07:50:00+00:00,-73.981943,40.779083,-73.98285,40.76573,2.0,1.486748992768265,7,9,9,3,1
8.0,2012-10-02 06:44:31+00:00,-73.975802,40.73323,-73.975121,40.755162,1.0,2.439401855644546,6,2,10,1,0
9.5,2012-09-11 11:53:00+00:00,-73.971417,40.760635,-73.989302,40.738367,1.0,2.898421812066244,11,11,9,1,0
12.1,2010-09-18 13:53:00+00:00,-73.958867,40.716807,-73.971368,40.76514,2.0,5.476607154074897,13,18,9,5,0
9.7,2011-11-17 07:01:00+00:00,-73.984985,40.723974,-73.98348399999999,40.755854,1.0,3.547149182871879,7,17,11,3,1
6.1,2012-05-07 07:08:45+00:00,-73.966881,40.757822,-73.977463,40.752201,1.0,1.0886379159391666,7,7,5,0,1
12.0,2013-04-13 23:49:21+00:00,-74.000497,40.729654,-73.977873,40.751801,1.0,3.1140972281308286,23,13,4,5,0
4.1,2009-10-30 15:03:00+00:00,-73.989088,40.748228000000005,-73.983958,40.755813,1.0,0.9476698103896651,15,30,10,4,0
6.1,2010-12-25 15:25:07+00:00,-73.983021,40.781555,-73.969992,40.799573,1.0,2.2841087623383873,15,25,12,5,0
38.9,2012-02-11 11:27:00+00:00,-73.973928,40.754902,-73.861625,40.768277000000005,2.0,9.574672085993138,11,11,2,5,0
8.1,2012-02-18 09:48:00+00:00,-73.96462,40.763442,-73.991822,40.743897,5.0,3.15805384176683,9,18,2,5,1
8.0,2013-08-31 23:36:17+00:00,-74.001154,40.731663,-73.98089,40.729667,1.0,1.7218467842840885,23,31,8,5,0
11.3,2012-04-18 14:18:28+00:00,-74.010551,40.718022,-74.002337,40.721549,2.0,0.7956162000209918,14,18,4,2,0
44.0,2012-12-30 20:19:21+00:00,-73.95370600000001,40.787838,-74.028481,40.631676,1.0,18.4728613932345,20,30,12,6,0
8.1,2010-03-14 03:42:00+00:00,-74.001355,40.731173,-73.974703,40.743865,1.0,2.6521822218953552,3,14,3,6,0
5.7,2012-07-21 12:16:00+00:00,-1.216667,40.748597,-74.00482199999999,40.73467,1.0,5941.059801396211,12,21,7,5,0
20.5,2013-04-18 11:42:00+00:00,-74.00515,40.720537,-73.945925,40.715777,5.0,5.019331910524584,11,18,4,3,0
8.5,2015-05-24 21:38:42+00:00,-73.97550201416014,40.74561309814453,-73.9847412109375,40.73254013061523,1.0,1.648944889820103,21,24,5,6,0
11.3,2011-08-29 18:13:14+00:00,-73.97036800000001,40.762599,-73.979578,40.732865,1.0,3.3960813346543732,18,29,8,0,1
8.5,2014-02-02 03:31:31+00:00,-73.991926,40.726303,-73.993567,40.746498,1.0,2.2498339487913612,3,2,2,6,0
7.7,2010-05-07 20:39:00+00:00,0.0,0.0,0.0,0.0,2.0,0.0,20,7,5,4,0
18.5,2015-06-30 22:57:53+00:00,-73.9717025756836,40.78220748901367,-73.9436798095703,40.8279914855957,2.0,5.6107736243486395,22,30,6,1,0
14.1,2009-11-13 20:12:46+00:00,-73.955374,40.772998,-73.988349,40.724093,1.0,6.106375306484481,20,13,11,4,0
6.5,2011-12-22 15:07:00+00:00,-73.96404799999999,40.767587,-73.97164000000001,40.757095,1.0,1.330389424275251,15,22,12,3,0
19.8,2009-02-27 21:01:28+00:00,-73.9826,40.731169,-73.977232,40.671604,1.0,6.63876615242933,21,27,2,4,0
8.1,2009-07-22 01:38:21+00:00,-73.978817,40.777213,-73.988524,40.748846,1.0,3.2584897772133328,1,22,7,2,0
11.3,2011-09-13 11:29:00+00:00,-73.98734300000001,40.768725,-73.962535,40.778758,5.0,2.3682456295196097,11,13,9,1,0
10.5,2009-09-28 22:11:46+00:00,-73.987872,40.765068,-73.948806,40.78145,1.0,3.760334160294227,22,28,9,0,0
9.0,2013-09-01 22:06:53+00:00,-73.991568,40.736083,-73.974765,40.756343,1.0,2.660610828519945,22,1,9,6,0
13.0,2012-12-06 11:39:00+00:00,-73.965663,40.754507,-73.964863,40.769517,1.0,1.6703952896255143,11,6,12,3,0
9.5,2013-11-26 19:56:01+00:00,-73.978548,40.757295,-73.955552,40.767775,1.0,2.260311352670585,19,26,11,1,1
5.3,2012-07-28 17:04:10+00:00,-73.990217,40.725124,-73.98827,40.731628,2.0,0.7415875852183864,17,28,7,5,1
19.0,2014-10-07 13:50:30+00:00,-74.00281700000001,40.760523,-73.95521,40.765613,1.0,4.0492508577460455,13,7,10,1,0
4.1,2009-09-11 13:31:27+00:00,-73.999259,40.733923,-73.998046,40.741909,1.0,0.8938642530810067,13,11,9,4,0
16.0,2014-07-04 03:24:00+00:00,-73.98384200000001,40.729528,-73.92323499999999,40.743458,1.0,5.336166540419025,3,4,7,4,0
10.5,2014-05-09 00:53:00+00:00,0.0,0.0,0.0,0.0,5.0,0.0,0,9,5,4,0
10.5,2015-03-15 15:51:18+00:00,-73.9520492553711,40.79290771484375,-73.96709442138672,40.76437377929688,1.0,3.4163832115402415,15,15,3,6,0
8.1,2009-10-03 22:37:18+00:00,-73.98395500000001,40.695129,-73.999756,40.72697,1.0,3.7827605783134612,22,3,10,5,0
7.5,2012-12-31 14:55:00+00:00,-73.975328,40.754658,-73.975328,40.754658,5.0,0.0,14,31,12,0,0
6.5,2013-10-11 03:07:00+00:00,-73.902263,40.854512,-73.900728,40.863072,1.0,0.9605428302891853,3,11,10,4,0
9.0,2014-03-11 09:01:00+00:00,-73.991085,40.755962,-73.99804499999999,40.753222,1.0,0.6606946010810438,9,11,3,1,1
8.9,2010-03-24 14:58:00+00:00,-73.997878,40.751365,-73.98549200000001,40.732725,5.0,2.3205267702989856,14,24,3,2,0
8.5,2009-04-15 14:24:00+00:00,-73.95459,40.789502,-73.97541,40.760707,1.0,3.65040598776864,14,15,4,2,0
8.1,2011-09-18 20:01:05+00:00,-73.964075,40.762304,-73.958745,40.772496,1.0,1.2189537212072616,20,18,9,6,0
48.83,2014-03-21 19:48:00+00:00,-73.871235,40.773947,-74.016983,40.710865000000005,6.0,14.14112507617123,19,21,3,4,1
11.0,2014-11-23 02:19:47+00:00,-74.00529300000001,40.7198,-73.980873,40.74281,1.0,3.2833449586467025,2,23,11,6,0
2.9,2009-03-26 23:13:00+00:00,-73.98898,40.721662,-73.98824300000001,40.722687,5.0,0.12979897271110888,23,26,3,3,0
55.0,2013-01-26 18:46:15+00:00,-73.78819399999999,40.641597,-74.00762399999999,40.621447,1.0,18.652161568799908,18,26,1,5,1
9.3,2009-01-01 12:26:00+00:00,-73.94564799999999,40.801802,-73.97091999999999,40.76282,1.0,4.82870039147827,12,1,1,3,0
3.3,2010-09-08 01:52:46+00:00,-73.977722,40.7867,-73.95461999999999,40.778042,1.0,2.1703160028768047,1,8,9,2,0
5.0,2013-07-17 18:44:10+00:00,-73.955038,40.777508000000005,-73.95661199999999,40.76818,1.0,1.0456606906700368,18,17,7,2,1
6.9,2012-01-05 20:24:15+00:00,-73.996886,40.747066,-74.003346,40.731759,2.0,1.7869610661101296,20,5,1,3,0
8.5,2010-05-06 20:52:49+00:00,-73.990944,40.765923,-73.990944,40.765923,1.0,0.0,20,6,5,3,0
7.7,2012-05-01 19:04:00+00:00,-73.984601,40.744014,-73.963849,40.767799,1.0,3.170190147853321,19,1,5,1,1
4.1,2011-08-19 02:12:33+00:00,-73.980434,40.766083,-73.99197099999999,40.770604,1.0,1.093930745642939,2,19,8,4,0
8.9,2011-12-08 09:42:00+00:00,-73.978803,40.747727000000005,-73.97955,40.761162,1.0,1.4952283266198834,9,8,12,3,1
9.5,2012-12-12 21:24:00+00:00,-73.984137,40.743467,-73.977165,40.764457,3.0,2.406730858780906,21,12,12,2,0
13.3,2012-02-10 18:07:41+00:00,-73.961074,40.806974,-73.964895,40.7651,1.0,4.667276178617043,18,10,2,4,1
6.5,2009-10-03 22:55:54+00:00,-73.970382,40.799601,-73.986324,40.7789,1.0,2.6645412563650077,22,3,10,5,0
52.33,2014-10-17 09:15:30+00:00,-73.997075,40.767287,-73.861614,40.76834,2.0,11.408422422455565,9,17,10,4,1
9.5,2013-07-05 16:12:14+00:00,-73.973345,40.779796000000005,-73.993277,40.757456,4.0,2.998041575467539,16,5,7,4,0
9.0,2013-11-21 16:11:00+00:00,-73.993852,40.746362,-74.001735,40.724755,5.0,2.4927049254407976,16,21,11,3,0
6.1,2011-01-01 03:56:09+00:00,-73.984328,40.746983,-73.96633800000001,40.760227,2.0,2.113060480545132,3,1,1,5,0
3.5,2015-05-27 01:23:00+00:00,-73.97334289550781,40.76380920410156,-73.96797180175781,40.76824951171875,1.0,0.6696180645264843,1,27,5,2,0
6.9,2009-10-23 10:01:00+00:00,-73.982398,40.727603,-73.99341700000001,40.741993,1.0,1.8499391626064001,10,23,10,4,0
16.0,2014-12-16 13:54:00+00:00,-73.982562,40.747867,-73.95777,40.782017,6.0,4.333479843181729,13,16,12,1,0
4.1,2011-12-25 15:15:00+00:00,-74.00261,40.728392,-73.995772,40.733117,1.0,0.779760588266786,15,25,12,6,0
7.0,2015-02-17 21:12:01+00:00,-73.97357940673827,40.76095581054688,-73.95836639404298,40.77896118164063,2.0,2.3769088382673242,21,17,2,1,0
5.5,2014-01-26 19:53:33+00:00,-74.001192,40.746592,-74.001292,40.734068,2.0,1.392630745673104,19,26,1,6,1
5.3,2012-08-02 19:02:31+00:00,-73.939842,40.751442,-73.963523,40.760901,1.0,2.254962977151111,19,2,8,3,1
7.3,2010-10-13 08:10:32+00:00,-73.9946,40.777706,-73.9946,40.777706,1.0,0.0,8,13,10,2,1
7.0,2012-09-19 18:15:50+00:00,-73.979905,40.756522,-73.982117,40.75525,1.0,0.23392121002140023,18,19,9,2,1
12.1,2009-01-11 19:40:33+00:00,-73.987584,40.776113,-74.008607,40.725929,2.0,5.854465880876207,19,11,1,6,1
13.7,2010-11-13 16:49:16+00:00,-74.009982,40.703263,-73.990077,40.740957,1.0,4.514588740374173,16,13,11,5,0
6.5,2009-12-11 21:17:00+00:00,-74.00189300000001,40.730268,-73.983705,40.729915000000005,1.0,1.5330707074720904,21,11,12,4,0
11.0,2012-10-02 23:45:00+00:00,-74.006385,40.721557,-73.99158,40.726715000000006,1.0,1.3731373790488164,23,2,10,1,0
8.5,2013-06-25 19:33:41+00:00,-73.996153,40.742601,-73.99100200000001,40.758712,1.0,1.8432594847028387,19,25,6,1,1
4.9,2009-08-15 09:44:02+00:00,-73.986441,40.760619,-73.99027099999999,40.756213,1.0,0.5865915033681743,9,15,8,5,1
4.9,2011-08-06 22:56:42+00:00,-73.985301,40.735921000000005,-73.989331,40.7263,1.0,1.1224061564773906,22,6,8,5,0
5.7,2009-06-09 18:20:00+00:00,-73.986278,40.755702,-74.00282800000001,40.760518,5.0,1.4932838789231455,18,9,6,1,1
14.1,2009-10-23 06:45:03+00:00,-73.968259,40.800372,-73.995204,40.750508,1.0,5.990892611138564,6,23,10,4,0
14.5,2009-04-12 11:55:52+00:00,-73.969133,40.689467,-73.89584599999999,40.667858,1.0,6.630793529898364,11,12,4,6,0
20.9,2011-10-27 10:59:00+00:00,0.0,0.0,0.0,0.0,1.0,0.0,10,27,10,3,0
12.0,2014-01-12 02:49:00+00:00,-73.991605,40.726762,-74.010275,40.704942,2.0,2.891844574818008,2,12,1,6,0
4.5,2009-08-21 18:20:32+00:00,-73.99331,40.751919,-73.98621999999999,40.762171,1.0,1.2869173058220669,18,21,8,4,1
8.1,2010-03-03 20:29:53+00:00,-73.989802,40.740084,-73.996512,40.760843,1.0,2.376491474873553,20,3,3,2,0
14.0,2015-02-06 21:47:47+00:00,-73.98290252685547,40.74372482299805,-73.98124694824219,40.72200012207031,2.0,2.4197009408360883,21,6,2,4,0
4.1,2012-08-31 21:17:00+00:00,-73.926418,40.743167,-73.928562,40.742492,2.0,0.1955982405570622,21,31,8,4,0
16.0,2014-10-25 22:00:00+00:00,-73.98611,40.75909,-74.00325,40.73526,1.0,3.017635921142257,22,25,10,5,0
7.5,2014-03-21 20:34:52+00:00,-73.98519,40.736256,-74.004701,40.74069,1.0,1.7161871111516995,20,21,3,4,0
11.7,2012-02-18 15:22:56+00:00,-73.963567,40.777223,-73.979067,40.740494,1.0,4.287661510342608,15,18,2,5,0
8.1,2010-06-18 00:12:18+00:00,-73.980236,40.774111,-73.95166800000001,40.772658,1.0,2.4110664333195473,0,18,6,4,0
7.0,2014-07-11 14:46:00+00:00,-73.984742,40.759137,-73.974452,40.763337,5.0,0.9844792415623104,14,11,7,4,0
9.5,2012-11-02 21:21:00+00:00,-73.986995,40.66832,-73.990302,40.686657,1.0,2.0579643271007106,21,2,11,4,0
6.1,2011-09-11 04:40:32+00:00,-73.990566,40.724861,-74.004387,40.733608,1.0,1.5173352446853023,4,11,9,6,0
15.5,2015-05-26 21:45:14+00:00,-73.99248504638672,40.73671722412109,-73.98516845703125,40.780906677246094,2.0,4.952135888951183,21,26,5,1,0
9.0,2015-01-05 11:49:02+00:00,-73.9910430908203,40.7513313293457,-73.97811126708984,40.76449966430664,2.0,1.824943734807045,11,5,1,0,0
9.5,2013-04-04 07:32:00+00:00,0.0,0.0,0.0,0.0,1.0,0.0,7,4,4,3,1
6.5,2012-06-01 07:35:23+00:00,-73.974425,40.73688,-73.99140600000001,40.751245,1.0,2.144277324653186,7,1,6,4,1
4.9,2010-03-18 21:20:53+00:00,-73.973701,40.763567,-73.977222,40.753238,1.0,1.186202297247393,21,18,3,3,0
12.1,2012-08-19 19:28:00+00:00,-73.990587,40.75095,-73.953552,40.741185,1.0,3.3034644160178277,19,19,8,6,1
9.0,2014-07-07 07:58:00+00:00,-73.991997,40.735292,-74.008285,40.750012,1.0,2.135893208263844,7,7,7,0,1
10.0,2013-09-03 09:25:00+00:00,-73.95051,40.771177,-73.970897,40.760337,1.0,2.097798973478162,9,3,9,1,1
11.5,2013-03-10 03:00:23+00:00,-73.99153000000001,40.744836,-73.976235,40.786055,1.0,4.760910645809262,3,10,3,6,0
8.0,2013-05-27 09:23:00+00:00,-73.975697,40.757657,-73.992037,40.749375,1.0,1.6560406028775805,9,27,5,0,1
49.8,2011-10-26 17:14:58+00:00,-73.98416800000001,40.725176,-73.786292,40.639494,2.0,19.21398622857793,17,26,10,2,1
57.33,2013-05-13 21:22:44+00:00,-73.789642,40.646964,-73.995772,40.7591,1.0,21.386995903683,21,13,5,0,0
6.1,2011-02-16 13:57:00+00:00,0.0,0.0,0.0,0.0,2.0,0.0,13,16,2,2,0
39.0,2014-08-24 19:10:38+00:00,-73.978251,40.752352,-73.99387,40.666914,1.0,9.591055597107914,19,24,8,6,1
15.5,2013-09-17 13:42:00+00:00,-73.967052,40.764072,-73.979315,40.713812,5.0,5.683356151236331,13,17,9,1,0
4.0,2013-10-08 19:41:00+00:00,-73.98314,40.751217,-73.9765,40.7484,3.0,0.6410738418745353,19,8,10,1,1
11.7,2012-03-15 06:44:00+00:00,-73.999955,40.761392,-74.012227,40.715597,1.0,5.196079679383333,6,15,3,3,0
5.3,2009-10-06 21:54:00+00:00,-73.9747,40.75757,-73.969913,40.761778,2.0,0.6176542917367084,21,6,10,1,0
5.7,2011-03-25 15:16:17+00:00,-73.986301,40.762134,-73.968572,40.772524,2.0,1.8878473169052954,15,25,3,4,0
7.3,2009-03-20 12:54:00+00:00,-73.969018,40.750067,-73.976518,40.765137,5.0,1.7908240948893999,12,20,3,4,0
12.6,2009-01-31 03:52:14+00:00,-73.959687,40.718006,-74.001191,40.70758,2.0,3.6852447934948254,3,31,1,5,0
4.0,2012-11-15 20:37:11+00:00,-73.966459,40.767835,-73.963323,40.774555,1.0,0.7925231888000538,20,15,11,3,0
28.67,2010-07-07 14:21:00+00:00,-73.97587299999999,40.782223,-73.87049300000001,40.773742,1.0,8.923170871037959,14,7,7,2,0
12.5,2009-06-30 08:17:50+00:00,-74.007265,40.703551,-73.968884,40.750289,1.0,6.121224671263035,8,30,6,1,1
12.5,2014-12-05 21:54:00+00:00,-73.992163,40.758897,-73.99701999999999,40.733257,1.0,2.880248824522637,21,5,12,4,0
8.5,2012-11-16 14:54:00+00:00,-73.972087,40.786497,-73.956367,40.784188,1.0,1.3481811462133775,14,16,11,4,0
33.33,2014-06-23 06:57:00+00:00,-73.979972,40.741302000000005,-73.8615,40.768127,2.0,10.41531607534901,6,23,6,0,0
8.5,2009-04-05 12:21:07+00:00,-73.951952,40.781304,-73.982155,40.778165,1.0,2.5669249776771346,12,5,4,6,0
4.5,2014-05-23 10:33:00+00:00,-73.99010200000001,40.73501,-73.98520500000001,40.735975,6.0,0.4263250958014758,10,23,5,4,0
10.5,2012-10-18 11:47:45+00:00,-73.975459,40.753267,-73.98625200000001,40.769616,1.0,2.0325273496173373,11,18,10,3,0
7.5,2015-03-14 09:46:12+00:00,-73.97782135009766,40.74602508544922,-73.9728012084961,40.76433181762695,1.0,2.079070494060225,9,14,3,5,1
45.0,2012-03-17 07:07:00+00:00,-73.785917,40.644033,-74.005212,40.719003,1.0,20.28402701931552,7,17,3,5,1
32.1,2011-07-11 12:56:00+00:00,-73.874412,40.774033,-73.984943,40.768682,2.0,9.326848767285476,12,11,7,0,0
8.0,2013-03-04 09:00:17+00:00,-73.981593,40.773528000000006,-73.973023,40.762482,1.0,1.424604742538541,9,4,3,0,1
18.0,2014-02-14 15:05:31+00:00,-73.993216,40.736832,-73.99116500000001,40.699901,1.0,4.11017610246123,15,14,2,4,0
